Entry	Gene names	Entry name	Gene ontology IDs	Organism	Protein names
Q0PAZ9	plsC Cj0516	Q0PAZ9_CAMJE	GO:0003841; GO:0016020; GO:0008654	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
Q0P7Z9	exbD2 Cj1629	Q0P7Z9_CAMJE	GO:0016021; GO:0005886; GO:0015031; GO:0005215	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative exbD/tolR family transport protein
Q0PBT6	Cj0203	Q0PBT6_CAMJE	GO:0015137; GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative citrate transporter
Q0PB32	dapA Cj0481	Q0PB32_CAMJE	GO:0016829	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative dihydrodipicolinate synthase (EC 4.2.1.52)
Q0P934	dccS Cj1222c	Q0P934_CAMJE	GO:0005524; GO:0005622; GO:0000155	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Histidine kinase (EC 2.7.13.3)
Q0PAS5	Cj0592c	Q0PAS5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PA96	Cj0794	Q0PA96_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P7Z7	Cj1631c	Q0P7Z7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9G5	Cj1089c	Q0P9G5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9N9	Cj1013c	Q0P9N9_CAMJE	GO:0017004; GO:0020037	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative cytochrome C biogenesis protein
Q0PBS2	Cj0232c	Q0PBS2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PBX3	ubiA Cj0164c	Q0PBX3_CAMJE	GO:0016021; GO:0004659	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative 4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.-)
Q0PC85	fliK Cj0041	Q0PC85_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative flagellar hook-length control protein
Q0P8T7	Cj1320	Q0P8T7_CAMJE	GO:0008483	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative aminotransferase (DegT family)
Q0PAJ6	Cj0683	Q0PAJ6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9N6	livM Cj1016c	Q0P9N6_CAMJE	GO:0016021; GO:0005886; GO:0005215	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Branched-chain amino-acid ABC transport system permease protein
Q0P8J2	Cj1422c	Q0P8J2_CAMJE	GO:0016740	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative sugar transferase
Q0P937	Cj1219c	Q0P937_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9L8	Cj1034c	Q0P9L8_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative DnaJ-like protein
Q0PA61	Cj0829c	Q0PA61_CAMJE	GO:0048037	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative CoA binding domain containing protein
Q0PB74	Cj0436	Q0PB74_CAMJE	GO:0010181; GO:0004733	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)
Q0P8Z2	hydD Cj1264c	Q0P8Z2_CAMJE	GO:0008047; GO:0008233	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative hydrogenase maturation protease
Q0P967	cetB Cj1189c	Q0P967_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Bipartate energy taxis response protein cetB
Q0P9Q1	rpoD Cj1001	Q0P9Q1_CAMJE	GO:0003677; GO:0005737; GO:0016987; GO:0003700; GO:0001123	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	RNA polymerase sigma factor RpoD (Sigma-70)
Q0P9J6	Cj1056c	Q0P9J6_CAMJE	GO:0016810; GO:0006807	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative carbon-nitrogen hydrolase family protein
Q0P8K7	Cj1407c	Q0P8K7_CAMJE	GO:0005975; GO:0016868	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative phospho-sugar mutase (EC 5.4.2.-)
Q0PB10	Cj0505c	Q0PB10_CAMJE	GO:0008483	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative aminotransferase (DegT family). Functional classification-Misc
Q0P9R1	Cj0991c	Q0P9R1_CAMJE	GO:0051539; GO:0046872; GO:0055114	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Glycolate oxidase iron-sulfur subunit
Q0PCA4	Cj0021c	Q0PCA4_CAMJE	GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative fumarylacetoacetate (FAA) hydrolase family protein
Q0P9I8	rdxA Cj1066	Q0P9I8_CAMJE	GO:0016491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Nitroreductase
Q0P7X9	Cj1649	Q0P7X9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0P909	Cj1247c	Q0P909_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAE0	Cj0739	Q0PAE0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P7V4	fliQ Cj1675	Q0P7V4_CAMJE	GO:0044780; GO:0016021; GO:0009306	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flagellar biosynthetic protein
Q0PBU3	purF Cj0196c	Q0PBU3_CAMJE	GO:0006189; GO:0004044; GO:0006541; GO:0000287; GO:0009116; GO:0009113	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)
Q0PAW4	Cj0552	Q0PAW4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0PBH3	motB Cj0336c	Q0PBH3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative flagellar motor protein
Q0PBJ3	pheA Cj0316	Q0PBJ3_CAMJE	GO:0009094; GO:0016597; GO:0046417; GO:0004106; GO:0005737; GO:0004664	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5)
Q0PBF3	folB Cj0356c	Q0PBF3_CAMJE	GO:0004150; GO:0006760	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative dihydroneopterin aldolase (EC 4.1.2.25)
Q0PBD2	Cj0378c	Q0PBD2_CAMJE	GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ferric reductase-like transmembrane protein. Functional classification-Membranes,lipoproteins and porins
Q0PBA0	frdB Cj0410	Q0PBA0_CAMJE	GO:0051537; GO:0051538; GO:0051539; GO:0009055; GO:0046872; GO:0008177; GO:0006099	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)
Q0PC66	Cj0067	Q0PC66_CAMJE	GO:0016810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative amidohydrolase family protein
Q0P8F0	Cj1465	Q0P8F0_CAMJE	GO:0044780	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8F1	flgM Cj1464	Q0P8F1_CAMJE	GO:0045892	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PB94	Cj0416	Q0PB94_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9P5	Cj1007c	Q0P9P5_CAMJE	GO:0016020; GO:0055085	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative mechanosensitive ion channel family protein
Q0P9N1	Cj1021c	Q0P9N1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PA18	Cj0879c	Q0PA18_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9T6	Cj0963	Q0P9T6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9R6	Cj0986c	Q0P9R6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PA49	mobB Cj0841c	Q0PA49_CAMJE	GO:0005525; GO:0006777	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative molybdopterin-guanine dinucleotide biosynthesis protein
Q0PAV6	Cj0560	Q0PAV6_CAMJE	GO:0015297; GO:0015238; GO:0016020	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative MATE family transport protein
Q0PAX7	Cj0539	Q0PAX7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8M9	Cj1380	Q0P8M9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9Q4	Cj0998c	Q0P9Q4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PAT7	hemN Cj0580c	Q0PAT7_CAMJE	GO:0051989; GO:0004109; GO:0005737; GO:0051536; GO:0006779	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative oxygen-independent coproporphyrinogen III oxidase (EC 1.3.99.22)
Q0P8A6	Cj1513c	Q0P8A6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Possible periplasmic protein
Q0PB79	Cj0431	Q0PB79_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic ATP/GTP-binding protein
Q0PB44	Cj0469	Q0PB44_CAMJE	GO:0005524; GO:0015424	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Amino-acid ABC transporter ATP-binding protein
Q0PB33	Cj0480c	Q0PB33_CAMJE	GO:0003677; GO:0006355; GO:0006351	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transcriptional regulator
Q0PAA3	Cj0787	Q0PAA3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8J4	Cj1420c	Q0P8J4_CAMJE	GO:0008168	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative methyltransferase
Q0P8G7	kpsM Cj1448c	Q0P8G7_CAMJE	GO:0016021; GO:0005886; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Transport permease protein
Q0PB00	Cj0515	Q0PB00_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9I9	Cj1063	Q0P9I9_CAMJE	GO:0008080	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative acetyltransferase
Q0PBG6	Cj0343c	Q0PBG6_CAMJE	GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0PBW0	exbB1 Cj0179	Q0PBW0_CAMJE	GO:0016021; GO:0008565	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Biopolymer transport protein
Q0PC97	recJ Cj0028	Q0PC97_CAMJE	GO:0008409; GO:0006310; GO:0006281; GO:0003676	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative single-stranded-DNA-specific exonuclease (EC 3.1.-.-)
Q0PCC1	Cj0004c	Q0PCC1_CAMJE	GO:0009055; GO:0020037	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Monohaem cytochrome C
Q0PBW3	Cj0176c	Q0PBW3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0P842	cgb Cj1586	Q0P842_CAMJE	GO:0020037; GO:0046872; GO:0019825; GO:0005344	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Single domain haemoglobin
Q0P9M6	Cj1026c	Q0P9M6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0PAN7	Cj0631c	Q0PAN7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ribonuclease
Q0P8H1	kpsF Cj1443c	Q0P8H1_CAMJE	GO:0030246; GO:0005975; GO:0016853	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	D-arabinose 5-phosphate isomerase
Q0P7R1	Cj1720	Q0P7R1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P970	petA Cj1186c	Q0P970_CAMJE	GO:0051537; GO:0016020; GO:0046872; GO:0008121	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Ubiquinol-cytochrome c reductase iron-sulfur subunit (EC 1.10.2.2)
Q0P9R3	Cj0989	Q0P9R3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0PAF2	Cj0727	Q0PAF2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic solute-binding protein
Q0P864	Cj1564	Q0P864_CAMJE	GO:0016020; GO:0004871	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative methyl-accepting chemotaxis signal transduction protein
Q0P7Z1	Cj1637c	Q0P7Z1_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P956	Cj1200	Q0P956_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative NLPA family lipoprotein
Q0P957	Cj1199	Q0P957_CAMJE	GO:0005506; GO:0016491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative iron/ascorbate-dependent oxidoreductase (EC 1.-.-.-)
Q0P9I0	Cj1074c	Q0P9I0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0PAC9	Cj0761	Q0PAC9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P8E2	ctsR Cj1475c	Q0P8E2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P9U7	Cj0952c	Q0P9U7_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative HAMP containing membrane protein
Q0PAR5	Cj0602c	Q0PAR5_CAMJE	GO:0003824; GO:0030151; GO:0030170	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	MOSC-domain containing protein
Q0PAK1	kdpB Cj0677	Q0PAK1_CAMJE	GO:0005524; GO:0005887; GO:0000287; GO:0008556	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Potassium-transporting ATPase ATP-binding subunit (EC 3.6.3.12) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain)
Q0P8I9	hddA Cj1425c	Q0P8I9_CAMJE	GO:0005524; GO:0016301; GO:0046872	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative D-glycero-D-manno-heptose 7-phosphate kinase
Q0PBB4	Cj0396c	Q0PBB4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0P861	nuoM Cj1567c	Q0P861_CAMJE	GO:0042773; GO:0008137; GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	NADH dehydrogenase I chain M (EC 1.6.5.3)
Q0P880	Cj1545c	Q0P880_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	MdaB protein homolog
Q0P925	kefB Cj1231	Q0P925_CAMJE	GO:0016021; GO:0006813; GO:0015299	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative glutathione-regulated potassium-efflux system protein
Q0P7W7	Cj1662	Q0P7W7_CAMJE	GO:0016021; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative integral membrane protein
Q0P8V2	Cj1305c	Q0P8V2_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAA0	purU Cj0790	Q0PAA0_CAMJE	GO:0006189; GO:0008864; GO:0016742; GO:0006730	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)
Q0PAU3	ilvI Cj0574	Q0PAU3_CAMJE	GO:0003984; GO:0009082; GO:0050660; GO:0000287; GO:0030976	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Acetolactate synthase (EC 2.2.1.6)
Q0PB26	Cj0487	Q0PB26_CAMJE	GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative amidohydrolase
Q0P9L5	pycA Cj1037c	Q0P9L5_CAMJE	GO:0005524; GO:0004075; GO:0046872; GO:0004736	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Pyruvate carboxylase A subunit (EC 6.4.1.1)
Q0P8J3	Cj1421c	Q0P8J3_CAMJE	GO:0016740	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative sugar transferase
Q0P886	Cj1539c	Q0P886_CAMJE	GO:0016021; GO:0005886; GO:0006810	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative anion-uptake ABC-transport system permease protein
Q0P7X1	Cj1658	Q0P7X1_CAMJE	GO:0006827; GO:0033573; GO:0005381	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative iron permease
Q0P9R4	Cj0988c	Q0P9R4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PA53	Cj0837c	Q0PA53_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P931	Cj1225	Q0P931_CAMJE	GO:0006355	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PB61	dnaQ Cj0452	Q0PB61_CAMJE	GO:0003677; GO:0006260; GO:0003887; GO:0004527	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Exonuclease, dna polymerase III epsilon subunit (EC 2.7.7.7)
Q0P9V8	Cj0941c	Q0P9V8_CAMJE	GO:0016020	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative permease
Q0PA20	Cj0877c	Q0PA20_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAH8	Cj0701	Q0PAH8_CAMJE	GO:0008233	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative protease
Q0PB72	sdhB Cj0438	Q0PB72_CAMJE	GO:0051537; GO:0009055; GO:0008177; GO:0006099	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)
Q0PAM0	Cj0648	Q0PAM0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative membrane protein
Q0P924	Cj1232	Q0P924_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PBU9	Cj0190c	Q0PBU9_CAMJE	GO:0015995; GO:0016851; GO:0015979	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P808	mutY Cj1620c	Q0P808_CAMJE	GO:0051539; GO:0019104; GO:0003677; GO:0006284	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	A/G-specific adenine glycosylase (EC 3.2.2.-)
Q0P914	Cj1242	Q0P914_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PB47	nssR Cj0466	Q0PB47_CAMJE	GO:0003677; GO:0006355; GO:0006351	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Transcriptional regulator
Q0PAC0	Cj0770c	Q0PAC0_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative NLPA family lipoprotein
Q0P893	Cj1532	Q0P893_CAMJE	GO:0004040	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9F4	Cj1100	Q0P9F4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Hypothteical protein Cj1100
Q0P882	Cj1543	Q0P882_CAMJE	GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative allophanate hydrolase subunit 2
Q0P9B3	neuB1 Cj1141	Q0P9B3_CAMJE	GO:0016051; GO:0016829	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Sialic acid synthase (N-acetylneuraminic acid synthetase) (EC 4.1.3.-)
Q0P923	Cj1233	Q0P923_CAMJE	GO:0016787	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative HAD-superfamily hydrolase
Q0PB84	Cj0426	Q0PB84_CAMJE	GO:0005524; GO:0016887	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative ABC transporter ATP-binding protein
Q0P885	Cj1540	Q0P885_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0P9U5	Cj0954c	Q0P9U5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative DnaJ-like protein
Q0PAL3	Cj0660c	Q0PAL3_CAMJE	GO:0016021	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transmembrane protein
Q0PC72	fliA Cj0061c	Q0PC72_CAMJE	GO:0003677; GO:0003899; GO:0006352; GO:0016987; GO:0003700	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	RNA polymerase sigma factor
Q0PBQ0	exoA Cj0255c	Q0PBQ0_CAMJE	GO:0006281; GO:0008853	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Exodeoxyribonuclease (EC 3.1.11.2)
Q0PC08	bamA Cj0129c	Q0PC08_CAMJE	GO:0043165; GO:0009279; GO:0016021; GO:0051205	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Outer membrane protein assembly factor BamA
Q0PC37	Cj0100	Q0PC37_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	ParA family protein
Q0PC10	accD Cj0127c	Q0PC10_CAMJE	GO:0005524; GO:0003989; GO:0009317; GO:0006633; GO:2001295; GO:0016740; GO:0008270	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2)
Q0PAF0	Cj0729	Q0PAF0_CAMJE	GO:0003824	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative type I phosphodiesterase/nucleotide pyrophosphatase
Q0PAQ3	pstC Cj0614	Q0PAQ3_CAMJE	GO:0005315; GO:0016021; GO:0006817; GO:0005886	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative phosphate transport system permease protein
Q0PBA1	frdA Cj0409	Q0PBA1_CAMJE	GO:0022900; GO:0050660; GO:0000104	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Fumarate reductase flavoprotein subunit (EC 1.3.99.1)
Q0PAD9	Cj0740	Q0PAD9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0P7X5	Cj1653c	Q0P7X5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0P8V5	Cj1302	Q0P8V5_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative HAD-superfamily phosphatase, subfamily IIIC
Q0P8U9	Cj1308	Q0P8U9_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative acyl carrier protein
Q0P8J6	Cj1418c	Q0P8J6_CAMJE	GO:0005524; GO:0016301	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative transferase
Q0PA10	Cj0888c	Q0PA10_CAMJE	GO:0005524; GO:0016887	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	ABC transport system ATP-binding protein
Q0PA95	murF Cj0795c	Q0PA95_CAMJE	GO:0005524; GO:0047480; GO:0008766; GO:0009058; GO:0051301; GO:0005737; GO:0008360	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	UDP-N-acetylmuramoyl-tripeptide D-alanyl-D-alanine ligase (EC 6.3.2.10)
Q0P866	Cj1562	Q0P866_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
Q0PAL4	Cj0659c	Q0PAL4_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative periplasmic protein
Q0PAS6	Cj0591c	Q0PAS6_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Putative lipoprotein
Q0PAY8	flgB Cj0528c	Q0PAY8_CAMJE	GO:0009425	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Flagellar basal body rod protein FlgB
Q0PBB3	Cj0397c	Q0PBB3_CAMJE		Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	Uncharacterized protein
